"CBSACode","CBSApop","CBSAhhi","CBSATitle","Type","CBSAhhico","CBSAhhipl","CBSAplcount","CBSAplby10000","CBSAmdpi2007","CBSApcpop","CBSApcprop","CBSAzb"
41180,2787701,0.071033933974866,"St. Louis, MO-IL",1,0.185668175255335,0.0182583604247483,276,0.990063138048162,15.3677741906155,385088,0.138138200617642,7.16719295329899
41220,50513,0.429279482715932,"St. Marys, GA",0,1,0.21531793046508,3,0.593906519113891,1.96500501401392,17121,0.338942450458298,1.75223409847556
41400,107841,0.500068943594335,"Salem, OH",0,1,0.0316606576829885,13,1.20547843584536,NA,12303,0.114084624586196,10.5665284889864
41420,390738,0.283210176019234,"Salem, OR",1,0.688527650066157,0.172987468416135,22,0.56303712462059,4.27864827503595,154637,0.395756235636155,1.42268667912595
41460,61697,0.413925596523408,"Salina, KS",0,0.822044196276505,0.599300461698977,11,1.78290678639156,3.2097976696533,47707,0.773246673258019,2.30574129582661
41500,415057,0.372708267714584,"Salinas, CA",1,1,0.152607546274721,12,0.289116916471714,4.73514964584073,150441,0.362458650257675,0.797654894609847
41540,373802,0.227833278585488,"Salisbury, MD-DE",1,0.371883626950729,0.00875763418541498,38,1.01658097067431,2.9683648162676,30343,0.081173990508344,12.5234815278647
41620,1087873,0.282804820112085,"Salt Lake City, UT",1,0.898696928345537,0.0728012792520275,23,0.211421737647685,5.51773393806664,186440,0.171380298987106,1.23364084960309
41660,111823,0.49199848947611,"San Angelo, TX",1,0.971810177061471,0.694704387448965,2,0.178854081897284,1.82158652489527,93200,0.833460021641344,0.214592274678112
41700,2142508,0.328702058923099,"San Antonio-New Braunfels, TX",1,0.648541190987958,0.385356098281087,51,0.238038784452613,4.95639114182591,1385147,0.646507270918008,0.368191968072703
41740,3095313,0.351994422466182,"San Diego-Carlsbad, CA",1,1,0.195333310675038,18,0.0581524388648256,5.3161257564715,1412730,0.456409416430584,0.127412881442314
41760,40877,0.607376209735552,"Sandpoint, ID",0,1,0.0357546361261621,9,2.20172713261736,NA,7365,0.180174670352521,12.2199592668024
41780,77079,0.388504291101288,"Sandusky, OH",0,1,0.151400062228898,9,1.16763320748842,3.090112043396,25793,0.334630703563876,3.48931880742837
41820,57866,0.559978170070986,"Sanford, NC",0,1,0.235711206469363,1,0.1728130508416,1.62967694161896,28094,0.48550098503439,0.355947889229017
41860,4335391,0.0828969009955885,"San Francisco-Oakland-Hayward, CA",1,0.245251749508394,0.0542850759567269,65,0.149928806882701,8.89059906439222,1942441,0.448042863953909,0.334630498429553
41940,1836911,0.325052629595509,"San Jose-Sunnyvale-Santa Clara, CA",1,0.941634553148064,0.28295297723026,17,0.09254667210333,4.11495076946322,1466052,0.79810725723783,0.115957687721854
42020,269637,0.434469910658569,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",1,1,0.0599532629577981,7,0.259608288180035,3.90974426825398,92164,0.341807689597496,0.759515646022308
42100,262382,0.482500290868083,"Santa Cruz-Watsonville, CA",1,1,0.0936507791786183,4,0.152449482052885,3.624663972391,111145,0.423599942069197,0.359890233478789
42140,144170,0.56456410387631,"Santa Fe, NM",1,1,0.222121591270131,1,0.0693625580911424,1.59890719713342,67947,0.471297773461885,0.147173532311949
42200,423895,0.392646917178388,"Santa Maria-Santa Barbara, CA",1,1,0.115156108981998,8,0.188725981669989,NA,187963,0.443418771157952,0.425615679681639
42220,483878,0.396788217602544,"Santa Rosa, CA",1,1,0.146654939625614,9,0.185997296839286,3.90194918794466,167815,0.346812626323164,0.536304859517922
42300,38520,0.599732280623568,"Sault Ste. Marie, MI",0,1,0.134896654540965,2,0.519210799584631,2.99882650713788,14144,0.367185877466251,1.41402714932127
42340,347611,0.307476927511958,"Savannah, GA",1,0.611891651590878,0.159305473525736,13,0.373981260662062,2.92338596478332,136286,0.392064693004537,0.9538764069677
42380,62622,0.597500916168391,"Sayre, PA",0,1,0.015052559214002,14,2.23563603845294,5.77677597041977,5587,0.0892178467631184,25.058170753535
42420,38971,0.361247838147071,"Scottsbluff, NE",0,0.901389813734276,0.200483259386134,11,2.82261168561238,3.15964675536387,15039,0.385902337635678,7.31431611144358
42460,53227,0.502281499742024,"Scottsboro, AL",0,1,0.0819235020496773,13,2.44236947413907,2.83959778296886,14770,0.277490747177185,8.80162491536899
42540,563631,0.188649877795627,"Scranton--Wilkes-Barre--Hazleton, PA",1,0.471452930787514,0.0298139976276244,64,1.1354946764816,9.97841214501098,142927,0.253582574414821,4.47781035073849
42620,77076,0.467317980657057,"Searcy, AR",0,1,0.0999030788202571,16,2.07587316414967,3.58785515363584,22858,0.296564429913332,6.99973750984338
42660,3439809,0.155017283480811,"Seattle-Tacoma-Bellevue, WA",1,0.411666210634724,0.0421613691727719,78,0.226756776321011,8.85798083312307,1398264,0.406494662930413,0.557834572012152
42680,138028,0.580663355592051,"Sebastian-Vero Beach, FL",1,1,0.0396251849141377,5,0.362245341524908,1.85382549952443,37149,0.269141043846176,1.34593124983176
42700,98786,0.68723992277701,"Sebring, FL",1,1,0.0197852402935265,3,0.303686757232806,2.1831301022135,10491,0.106199259004312,2.85959393766085
42740,42201,0.51154576527156,"Sedalia, MO",0,1,0.257920400069806,6,1.42176725670008,2.31710009986054,21387,0.506788938650743,2.80544255856361
42780,39702,0.62499508029016,"Selinsgrove, PA",0,1,0.0245336420886509,6,1.51125887864591,4.96307493660631,5654,0.1424109616644,10.611956137248
42820,43820,0.500102663601947,"Selma, AL",0,1,0.232796230211098,3,0.684618895481515,2.00063158986667,20756,0.473664993153811,1.44536519560609
42860,74273,0.700165342889575,"Seneca, SC",0,1,0.0162721929448481,5,0.673192142501313,2.26038941852119,8102,0.109084054770913,6.17131572451247
42900,35251,0.556709560751144,"Seneca Falls, NY",0,1,0.0580899516928249,5,1.41839947802899,3.31969910919185,6681,0.189526538254234,7.4839095943721
42940,89889,0.631163274418967,"Sevierville, TN",0,1,0.0333624920409523,4,0.444993269476799,2.22555015222368,14807,0.164725383528574,2.70142500168839
42980,42376,0.498613141504727,"Seymour, IN",0,1,0.177115806375952,4,0.943930526713234,2.70644427580464,17503,0.413040400226543,2.28532251614009
43020,46181,0.480389419459745,"Shawano, WI",0,0.833516728541954,0.0436691351216534,11,2.38193196336156,NA,9305,0.201489790173448,11.8216012896292
43060,69442,0.415120282607425,"Shawnee, OK",0,1,0.19993339837104,14,2.01607096569799,2.76610059025714,29857,0.429955934448893,4.68901765080216
43100,115507,0.414486774321815,"Sheboygan, WI",1,1,0.194368981978004,13,1.12547291506142,3.91106004874494,49288,0.426710069519596,2.637558837851
43140,98078,0.520492763257876,"Shelby, NC",0,1,0.0566057533167316,15,1.52939497134933,2.56037709314592,20323,0.207212626684883,7.38080007872853
43180,45058,0.549694212587452,"Shelbyville, TN",0,1,0.204019870101347,4,0.887744684628701,2.2086077588927,20335,0.451307204048116,1.96705188099336
43220,60699,0.760029960247943,"Shelton, WA",0,1,0.0262480675722163,1,0.164747359923557,2.78215578869381,9834,0.162012553748826,1.01688021151108
43260,29116,0.494104096967649,"Sheridan, WY",0,1,0.360507760752943,4,1.37381508448963,2.2768652632044,17444,0.599120758345927,2.29305205228159
43300,120877,0.421574217640594,"Sherman-Denison, TX",1,1,0.139199843014326,14,1.15820213936481,3.72183989182444,61203,0.506324610968174,2.28746956848521
43320,107449,0.54959971860977,"Show Low, AZ",0,1,0.0258875839501921,6,0.558404452344833,3.26518375972731,10660,0.0992098576999321,5.62851782363978
43340,439811,0.219868878164952,"Shreveport-Bossier City, LA",1,0.419274562786033,0.226283432962292,34,0.773059336851511,2.78858163978035,260626,0.592586360959594,1.30455134944326
43380,49423,0.481362784726033,"Sidney, OH",0,1,0.188067982113083,9,1.82101450741558,3.11360796312174,21229,0.429536855310281,4.23948372509303
43420,131346,0.442269846718534,"Sierra Vista-Douglas, AZ",1,1,0.133594750379318,7,0.532943523213497,2.92163598057725,61266,0.466447398474259,1.14255867854928
43460,39191,0.714923880327621,"Sikeston, MO",0,1,0.00792422798664939,11,2.80676685973821,3.32612821366367,16318,0.416371105610982,6.74102218409119
43500,29514,0.484594774215953,"Silver City, NM",0,1,0.133563073510965,4,1.35528901538253,2.34714686763495,10315,0.34949515484177,3.87784779447407
43580,168563,0.202316549603071,"Sioux City, IA-NE-SD",1,0.413465684685192,0.252105302422961,45,2.66962500667406,4.5434055028382,82684,0.490522831226307,5.4424072371922
43620,228261,0.300417835049483,"Sioux Falls, SD",1,0.591715201914007,0.457550938071849,33,1.44571345959231,4.97175091445401,153888,0.674175614756792,2.14441671865253
43660,16921,0.52067697028924,"Snyder, TX",0,1,0.438267317608188,1,0.590981620471603,1.38778819853713,11202,0.66201761125229,0.892697732547759
43700,63063,0.701507097280839,"Somerset, KY",0,1,0.0319486085013075,4,0.634286348572063,2.26833719331231,11196,0.17753674896532,3.57270453733476
43740,77742,0.584510931851864,"Somerset, PA",0,1,0.0121211193261757,24,3.08713436752335,6.97489549994324,6277,0.0807414267706002,38.2348255536084
43760,55365,0.850530137858293,"Sonora, CA",0,1,0.00784247563290012,1,0.180619524970649,NA,4903,0.0885577530931094,2.03956761166633
43780,319224,0.362246925518211,"South Bend-Mishawaka, IN-MI",1,0.72604357112451,0.12386951094403,14,0.438563516527579,4.2384614581921,149420,0.468072575996792,0.936956230758935
43900,313268,0.564615123818511,"Spartanburg, SC",1,0.832197265741048,0.0153463604768705,16,0.51074479359526,4.13674382081491,37013,0.118151231533384,4.32280550077
43940,24097,0.438390500826661,"Spearfish, SD",0,1,0.210747179190073,5,2.07494708884923,2.9810254170917,10494,0.435489895007677,4.76462740613684
43980,16667,0.448719716730974,"Spencer, IA",0,1,0.457090862982644,10,5.99988000239995,2.50030068394137,11233,0.673966520669587,8.90234131576605
44020,16667,0.368205796814766,"Spirit Lake, IA",0,1,0.12846161388406,10,5.99988000239995,3.09505489934764,4840,0.290394192116158,20.6611570247934
44060,527753,0.360049898919623,"Spokane-Spokane Valley, WA",1,0.80464816381889,0.186656186074592,24,0.454758191805636,3.88826771859867,298671,0.565929516269922,0.803559769780126
44100,210170,0.368056046649867,"Springfield, IL",1,0.886406535288697,0.311257653926609,31,1.47499643146025,5.3037105851275,116250,0.553123661797592,2.66666666666667
44140,621570,0.25955203581846,"Springfield, MA",1,0.620713660635724,0.0843776839679966,9,0.144794632945605,7.72646508434476,153060,0.246247405762826,0.588004704037632
44180,436712,0.225321518119035,"Springfield, MO",1,0.441891901324216,0.139433737322272,34,0.778545128139369,4.52578027654199,159498,0.365224678964627,2.13168817163852
44220,138333,0.514270118910158,"Springfield, OH",1,1,0.194199245598372,10,0.722893308176646,3.08058139475679,60608,0.438131176219702,1.64994720168955
44260,47671,0.538331137505325,"Starkville, MS",0,1,0.25146473278038,3,0.629313419059806,1.95167267166164,23888,0.501101298483355,1.25586068318821
44300,153990,0.575338791400471,"State College, PA",1,1,0.076668884698009,10,0.649392817715436,5.5247856166584,42034,0.272965776998506,2.37902650235524
44340,70217,0.56445964546288,"Statesboro, GA",0,1,0.164325273120371,4,0.569662617314895,1.75265602831742,28422,0.404773772733099,1.40736049539089
44420,118502,0.267888555038611,"Staunton-Waynesboro, VA",1,0.458898647453614,0.0721437453809834,4,0.337547045619483,1.80168160210754,44752,0.377647634639078,0.893814801573114
44460,23509,0.468927704893365,"Steamboat Springs, CO",0,1,0.272061995000621,4,1.70147603045642,NA,12088,0.51418605640393,3.30906684315023
44500,37890,0.483730935461553,"Stephenville, TX",0,1,0.214850440437485,3,0.791765637371338,1.97987187920021,17123,0.451913433623647,1.75202943409449
44540,22709,0.488061953731076,"Sterling, CO",0,1,0.42417473043721,6,2.6421242679114,2.08890239689789,14777,0.650711171782113,4.06036407931245
44580,58498,0.401796293111197,"Sterling, IL",0,1,0.105350836927296,11,1.88040616773223,4.57864438868516,15370,0.262744025436767,7.15679895901106
44620,70019,0.441470934211538,"Stevens Point, WI",0,1,0.176626857101595,11,1.57100215655751,3.52900716082357,26717,0.381567860152244,4.11722873077067
44660,77350,0.440666800836713,"Stillwater, OK",0,1,0.360801471162778,6,0.775694893341952,2.46299888110064,45688,0.590665804783452,1.31325512169497
44700,685306,0.377976847923398,"Stockton-Lodi, CA",1,1,0.214868219069319,7,0.102144151663636,3.71650964803631,353841,0.516325553840182,0.197828968378452
44740,20260,0.399831029601925,"Storm Lake, IA",0,1,0.288074288932915,10,4.93583415597236,2.73135286818475,10600,0.52319842053307,9.43396226415094
44780,61295,0.510197679543192,"Sturgis, MI",0,1,0.0514642243726691,8,1.30516355330777,3.62534703668561,10994,0.179362101313321,7.27669637984355
44860,35161,0.537898929214772,"Sulphur Springs, TX",0,1,0.194012079895878,4,1.13762407212537,1.68354413123997,15449,0.43937885725662,2.58916434720694
44900,26015,0.62893224016925,"Summerville, GA",0,1,0.0360698497063799,4,1.53757447626369,2.20647246322461,4534,0.17428406688449,8.82223202470225
44920,36324,0.546149651431791,"Summit Park, UT",0,1,0.0501491475532138,6,1.65180046250413,NA,7775,0.214045809932827,7.71704180064309
44940,107456,0.59212812545826,"Sumter, SC",1,1,0.142292195971548,3,0.279184038117927,1.75579433252256,40524,0.377121798689696,0.740302043233639
44980,94528,0.483318923769473,"Sunbury, PA",0,1,0.0302444094928302,13,1.3752538930264,6.05545585413313,9905,0.104783767772512,13.1246845027764
45000,34895,0.551433777469648,"Susanville, CA",0,1,0.264519272923267,1,0.286574007737498,2.5536821412224,17947,0.514314371686488,0.557196188778069
45020,15216,0.467641713657721,"Sweetwater, TX",0,1,0.521272677993501,2,1.31440588853838,1.84043723852088,10906,0.716745531019979,1.83385292499542
45060,662577,0.30122980930612,"Syracuse, NY",1,0.543082284043655,0.05011694995466,38,0.573518247690457,6.41633978707526,145170,0.21909906320322,2.61762072053455
45140,46987,0.538558295243184,"Tahlequah, OK",0,1,0.120412355159945,4,0.851299295549833,1.66201688000822,15753,0.335262945069913,2.53919888275249
45180,93830,0.386321865059563,"Talladega-Sylacauga, AL",0,0.784291590675761,0.0543881193387753,12,1.2789086646062,2.96840164479395,28425,0.302941489928594,4.22163588390501
45220,367413,0.34476181889089,"Tallahassee, FL",1,0.586774715386201,0.244423640917588,10,0.272173276394684,2.83773879439814,181376,0.493657001793622,0.551340860973889
45300,2783243,0.18643370378997,"Tampa-St. Petersburg-Clearwater, FL",1,0.335230221954073,0.0255502914053336,35,0.125752584305431,5.64891674060583,765811,0.275150606684361,0.457031826390585
45340,32937,0.66780531490159,"Taos, NM",0,1,0.0332193205577556,4,1.214439687889,2.12538515217256,5716,0.173543431399338,6.99790062981106
45380,34800,0.36583114525142,"Taylorville, IL",0,1,0.141613940910292,15,4.31034482758621,4.65968522040813,11246,0.32316091954023,13.3380757602703
45460,172425,0.237331413163164,"Terre Haute, IN",1,0.439895739579015,0.128388317699178,25,1.44990575612585,4.86571568220955,60785,0.35253008554444,4.11285679032656
45500,149198,0.21716175183284,"Texarkana, TX-AR",1,0.477568700679329,0.104173900102013,18,1.20645048861245,3.37267911586486,36411,0.244044826338155,4.94356101178215
45520,25213,0.504333067503104,"The Dalles, OR",0,1,0.292962400045422,6,2.37972474517114,2.87801716035438,13620,0.540197517153849,4.40528634361234
45540,93420,0.796044903855476,"The Villages, FL",1,1,0.006066481596752,5,0.535217298223079,2.24267393888547,51442,0.550652965103832,0.971968430465379
45580,27153,0.610590219101451,"Thomaston, GA",0,1,0.114224895775742,2,0.736566861856885,1.79963961835563,9170,0.337715906161382,2.18102508178844
45620,44720,0.543269658738161,"Thomasville, GA",0,1,0.170760579743248,4,0.894454382826476,2.08208193713462,18413,0.411739713774598,2.17237821104654
45660,56745,0.582378016235588,"Tiffin, OH",0,1,0.100991407277097,6,1.05736188210415,3.7235349343956,17963,0.316556524803947,3.34019929855815
45700,40118,0.573916087853093,"Tifton, GA",0,1,0.166421741564563,2,0.498529338451568,1.84957702403273,16350,0.407547734184157,1.22324159021407
45740,26175,0.622478657566993,"Toccoa, GA",0,1,0.105297365739562,2,0.764087870105062,1.77266819263919,8491,0.324393505253104,2.35543516664704
45780,610001,0.260183076493939,"Toledo, OH",1,0.571809067361908,0.228597826319332,42,0.688523461436948,6.25355363105405,287208,0.470832015029484,1.46235480905824
45820,233870,0.321806658341037,"Topeka, KS",1,0.594619331233939,0.297805638836868,38,1.62483430965921,5.61354188492037,127473,0.545059220934707,2.98102343241314
45860,189927,0.717357328614839,"Torrington, CT",0,1,0.0367562536454861,3,0.157955424979071,5.68153333861593,36383,0.191563074233785,0.824560921309403
45900,143372,0.317681454701257,"Traverse City, MI",0,0.420283608966108,0.0109519232923919,14,0.976480763328962,5.64428477566975,14674,0.102349133722066,9.54068420335287
45940,366513,0.631546005534434,"Trenton, NJ",1,1,0.055104162312087,5,0.136420809084535,3.77859240506957,84913,0.231678003235902,0.588837987116225
45980,32899,0.494167154512989,"Troy, AL",0,1,0.304525733768864,4,1.21584242682148,2.49170865418264,18033,0.548132162071795,2.21815560361559
46020,98764,0.595003590225685,"Truckee-Grass Valley, CA",0,1,0.0447580435686031,3,0.303754404438864,3.47969772583797,29040,0.294034263496821,1.03305785123967
46060,980263,0.478076327105904,"Tucson, AZ",1,1,0.285243369742572,5,0.0510067196252434,2.56356784665698,520116,0.530588219692062,0.096132401233571
46100,100210,0.220150747296734,"Tullahoma-Manchester, TN",0,0.449426363702187,0.0575869942654404,9,0.898113960682567,3.61969125627368,28757,0.286967368526095,3.12967277532427
46140,937478,0.189196907919789,"Tulsa, OK",1,0.43922373744479,0.191223481709304,76,0.810685690757543,6.2979420739659,391906,0.418042876739507,1.93924053216843
46180,136268,0.233247604352345,"Tupelo, MS",0,0.448010725682218,0.069983887166867,17,1.24754160918191,3.68484157340239,34546,0.253515131945871,4.92097493197476
46220,230162,0.357898752325552,"Tuscaloosa, AL",1,0.727316101482679,0.165464570543495,18,0.782057854902199,3.33897656589169,90468,0.393062277873845,1.98965380023876
46300,99604,0.305606017656825,"Twin Falls, ID",0,0.651657788246137,0.211846544943171,11,1.10437331834063,3.74981476982283,44125,0.443004297016184,2.4929178470255
46340,209714,0.505873979685656,"Tyler, TX",1,1,0.215626218548978,8,0.381471909362274,2.4038287099593,96900,0.462057850215055,0.825593395252838
46380,87841,0.592963215973365,"Ukiah, CA",0,1,0.0434674059904113,4,0.455368222128619,3.766419650023,16075,0.183001104267939,2.48833592534992
46460,38620,0.326733494793436,"Union City, TN-KY",0,0.709419441203124,0.0935727832918227,10,2.58933195235629,3.45099144653577,10895,0.282107716209218,9.17852225791647
46500,40097,0.521286506447084,"Urbana, OH",0,1,0.0925145870840487,7,1.74576651619822,3.03032253103477,11793,0.29411177893608,5.93572458237938
46540,299397,0.313334938259911,"Utica-Rome, NY",1,0.661884504350124,0.0584873941741031,32,1.06881498478609,6.92580038718474,95960,0.320510893562728,3.33472280116715
46620,26405,0.493102096242923,"Uvalde, TX",0,1,0.359951775901583,2,0.757432304487786,1.80220799536707,15751,0.596515811399356,1.26976065011745
46660,139588,0.352796160191862,"Valdosta, GA",1,0.63195498133061,0.154445822183441,10,0.716393959366135,2.93568311383945,54518,0.390563658767229,1.83425657580982
46700,413344,0.31540360840636,"Vallejo-Fairfield, CA",1,1,0.204783860967153,7,0.16935046837501,3.32816103999879,221263,0.535299895486568,0.316365592078206
46740,34215,0.456446318209077,"Valley, AL",0,1,0.120970128782865,6,1.75361683472161,2.69831584538656,9524,0.278357445564811,6.29987400251995
46780,28744,0.518202598421435,"Van Wert, OH",0,1,0.145065441941915,8,2.78318953520735,3.1044954939778,10846,0.377330921235736,7.37599114881062
46820,13864,0.479995439667499,"Vermillion, SD",0,1,0.582827079328696,3,2.16387766878246,2.36912369512125,10571,0.762478361223312,2.83795288998203
46860,32588,0.586902673667291,"Vernal, UT",0,1,0.0812931791534795,3,0.920584264146311,2.24235461164177,9089,0.278906345894194,3.30069314556057
46900,13535,0.505328407833415,"Vernon, TX",0,1,0.6607341608704,1,0.73882526782416,1.60160442244903,11002,0.81285555966014,0.90892564988184
46980,58377,0.433269144342992,"Vicksburg, MS",0,0.725097891372267,0.167718701854672,2,0.342600681775357,1.90185553382432,23856,0.408654093221646,0.838363514419852
47020,94003,0.457999276162222,"Victoria, TX",1,0.858366322167157,0.443769651190901,2,0.212759167260619,2.74556842484881,62592,0.665851089858834,0.319529652351738
47080,36346,0.312709881671989,"Vidalia, GA",0,0.623997779929153,0.102548976954313,9,2.47620095746437,2.78064046560816,10473,0.288147251416937,8.59352621025494
47180,38440,0.462426312963058,"Vincennes, IN",0,1,0.236429221696096,9,2.34131113423517,2.95130911651925,18423,0.47926638917794,4.88519785051295
47220,156898,0.402499485643728,"Vineland-Bridgeton, NJ",1,1,0.208669045973942,4,0.254942701627809,3.13695352802243,86073,0.54859207893026,0.464721805908938
47260,1676822,0.0771651506048007,"Virginia Beach-Norfolk-Newport News, VA-NC",1,0.135327989095762,0.131028280581449,12,0.0715639465608156,3.86049274344884,1094487,0.652715076495895,0.10964040687555
47300,442179,0.397100427655024,"Visalia-Porterville, CA",1,1,0.116631922672962,8,0.180922205713071,3.68598455849544,178607,0.403924654947431,0.447910776173386
47340,32888,0.466407224355372,"Wabash, IN",0,1,0.140795579230418,5,1.52031135976648,2.78021505443293,10666,0.324312819265386,4.68779298706169
47380,252772,0.356278545937772,"Waco, TX",1,0.868630814994141,0.252642212946154,21,0.830788220214264,3.24168569114731,124805,0.493745351542101,1.68262489483594
47420,22897,0.261761080790158,"Wahpeton, ND-MN",0,0.590568364024526,0.140488808180326,22,9.60824562169717,6.23643803832277,7766,0.33917107044591,28.328611898017
47460,62859,0.394563890221329,"Walla Walla, WA",1,0.878666911709893,0.276282200252776,6,0.954517252899346,2.77381872639267,31731,0.504796449195819,1.89089533894299
47540,45949,0.420396252081364,"Wapakoneta, OH",0,1,0.0892999584763606,9,1.95869333391369,3.41846803808858,9867,0.214738079174737,9.12131346913956
47580,179605,0.309069068596566,"Warner Robins, GA",1,0.634983292466684,0.149244572572078,6,0.334066423540547,2.01885509853046,66588,0.370746916845299,0.901063254640476
47620,41815,0.606771352731184,"Warren, PA",0,1,0.0562502727168001,6,1.43489178524453,4.96575232650732,9710,0.23221332057874,6.17919670442842
47660,52595,0.517507954577787,"Warrensburg, MO",0,1,0.132978647748359,7,1.33092499287004,3.02560821404126,18838,0.358170928795513,3.71589340694341
47700,77358,0.551183510935108,"Warsaw, IN",0,1,0.0373205284996697,13,1.68049846169756,3.73464826012527,13559,0.175275989555056,9.58772770853308
47780,31648,0.532398835722305,"Washington, IN",0,1,0.134857428490442,7,2.2118301314459,2.72283940669477,11509,0.363656471183013,6.08219654183682
47820,47759,0.631089497763318,"Washington, NC",0,1,0.0434188979206958,7,1.46569233024142,2.45490987118182,9744,0.204024372369606,7.18390804597701
47900,5636232,0.0796462048600557,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.115627866112192,0.0127804303403901,96,0.170326558594465,5.40349916269884,1326411,0.235336480116503,0.72375756835551
47920,29030,0.487737074699692,"Washington Court House, OH",0,1,0.242539009320658,6,2.06682741991044,3.06297581987965,14192,0.488873579056149,4.22773393461105
47940,167819,0.242983087494503,"Waterloo-Cedar Falls, IA",1,0.636610144258372,0.226709862093654,27,1.60887622974753,3.9575377812041,107666,0.641560252414804,2.50775546597812
47980,27227,0.484484043944243,"Watertown, SD",0,1,0.622917829780116,6,2.20369486171815,3.63182270383058,21482,0.788996216990487,2.79303603016479
48020,83686,0.42337334171701,"Watertown-Fort Atkinson, WI",0,1,0.0683242883157171,9,1.07544870109696,4.19705348076501,36229,0.432915899911574,2.48419774214027
48060,116229,0.523968552514566,"Watertown-Fort Drum, NY",1,1,0.0568095674901793,21,1.8067779986062,5.06668163156059,39978,0.343958908706089,5.25288908899895
48100,27731,0.573450110544879,"Wauchula, FL",0,1,0.0480265649543438,3,1.08182178789081,1.74145925131517,5001,0.180339692041398,5.99880023995201
48140,134063,0.364646976008491,"Wausau, WI",1,1,0.124033113144923,17,1.26806053870195,5.03740160511472,39106,0.291698678979286,4.34715900373344
48180,55070,0.34341625225064,"Waycross, GA",0,0.550803313570008,0.0749128631011873,4,0.726348284002179,2.39119411998644,14649,0.266006900308698,2.73056181309304
48220,27469,0.374269433526791,"Weatherford, OK",0,1,0.267078459651313,7,2.54832720521315,2.64681308961683,10833,0.394371837343915,6.46173728422413
48260,124454,0.191953934374191,"Weirton-Steubenville, WV-OH",1,0.411889829683412,0.0530947390392082,25,2.00877432625709,NA,38405,0.308587911999614,6.5095690665278
48300,110884,0.269686700054752,"Wenatchee, WA",1,0.547070836522763,0.100186632094666,11,0.99202770462826,4.34003778267199,31925,0.287913495184156,3.44557556773688
48460,40400,0.54173960904438,"West Plains, MO",0,1,0.0954887596804235,4,0.99009900990099,2.50292551152432,11986,0.296683168316832,3.33722676455865
48540,147950,0.171199029499783,"Wheeling, WV-OH",1,0.3667293816666,0.0480649701605164,27,1.82494085839811,5.45449497099428,28486,0.192538019601217,9.47834023730955
48580,102228,0.477083073493501,"Whitewater-Elkhorn, WI",0,1,0.0312559373350658,10,0.978205579684627,4.88434147831036,24474,0.239406033572016,4.0859687831985
48620,630919,0.286370260640079,"Wichita, KS",1,0.639490796189152,0.371650062927651,56,0.88759412856484,5.9692426284541,382368,0.606049270984072,1.46455770357352
48660,151306,0.345950809301788,"Wichita Falls, TX",1,0.763964711131757,0.485531189619159,18,1.18964218206813,3.0208033156689,104553,0.691003661454272,1.72161487475252
48700,116111,0.504716193965753,"Williamsport, PA",1,1,0.0711610759658228,10,0.861244843296501,5.7213176719899,29381,0.253042347408945,3.40356012388959
48780,22398,0.462188149347586,"Williston, ND",0,1,0.435564131863756,8,3.57174747745334,3.72764939390649,14716,0.657022948477543,5.43625985322098
48820,42239,0.467621464741338,"Willmar, MN",0,1,0.218697233635404,12,2.8409763488719,4.01962104467825,19610,0.464262885011482,6.11932687404386
48900,254884,0.389024680692907,"Wilmington, NC",1,0.674208459489648,0.175404227125528,9,0.353101803173208,4.09746440135542,106476,0.417742973274117,0.84526090386566
48940,42040,0.452890571513288,"Wilmington, OH",0,1,0.10510081015679,9,2.14081826831589,3.46714158831334,12520,0.297811607992388,7.18849840255591
48980,81234,0.49459768519921,"Wilson, NC",0,1,0.366990760752219,7,0.861708151759116,2.06055904924289,49167,0.605251495679149,1.42371916122603
49020,128472,0.316033544796526,"Winchester, VA-WV",1,0.447895728111507,0.0421133896916122,5,0.389189862382465,2.47036012194539,26203,0.203958839280154,1.90817845284891
49080,16528,0.572850782759349,"Winnemucca, NV",0,1,0.200241088137915,1,0.605033881897386,NA,7396,0.447483059051307,1.35208220659816
49100,51461,0.413433770071716,"Winona, MN",0,1,0.300428781020335,11,2.13754105050427,3.49716956222317,27592,0.536173024231943,3.98666280081183
49180,640595,0.176750255576461,"Winston-Salem, NC",1,0.377523558169727,0.160585945162902,24,0.374651691006018,3.14352347391293,229617,0.35844332222387,1.04521877735534
49220,74749,0.569469673437779,"Wisconsin Rapids-Marshfield, WI",0,1,0.0627482645255061,10,1.33781053927143,NA,37485,0.501478280645895,2.66773376017073
49260,20081,0.480078815655413,"Woodward, OK",0,1,0.3639796620609,5,2.48991584084458,2.01462520388168,12051,0.600119515960361,4.14903327524687
49300,114520,0.535024111279097,"Wooster, OH",0,1,0.0589674882109036,13,1.13517289556409,4.2384989507839,26119,0.22807369891722,4.97721964853172
49340,916980,0.462487821157457,"Worcester, MA-CT",1,0.77505939161585,0.0437285310201779,6,0.0654321795459007,7.89323120051893,181045,0.197436149098126,0.331409318125328
49380,21378,0.433569218172219,"Worthington, MN",0,1,0.361701154563232,11,5.1454766582468,3.70804663836331,12764,0.597062400598746,8.61798809150736
49420,243231,0.419921639789054,"Yakima, WA",1,1,0.150322707878327,14,0.575584526643397,4.04221655824507,91067,0.374405400627387,1.53732965838339
